Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"year, tmID, lgID, hL, hOTL, rL, rT",1.0000,0.0974,0.0020
"year, tmID, lgID, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0020
"year, tmID, lgID, hL, rW, rL, rT",1.0000,0.8618,0.0050
"year, tmID, lgID, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, rW, rT, rOTL",1.0000,0.0974,0.0020
"year, tmID, lgID, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0020
"year, tmID, lgID, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, rW, rL, rT",1.0000,0.8618,0.0050
"year, tmID, hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"year, tmID, hW, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, tmID, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, lgID, hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, lgID, hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, lgID, hW, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hL, rW, rL, rT",1.0000,0.8618,0.0050
"year, lgID, hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, lgID, hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"year, lgID, hW, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, lgID, hW, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, lgID, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0040
"year, lgID, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0020
"year, lgID, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"year, hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"year, hW, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0040
"tmID, lgID, hW, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, rW, rL, rT",0.9987,0.8618,0.0070
"tmID, lgID, hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hOTL, rW, rL, rT",1.0000,0.0974,0.0040
"tmID, lgID, hW, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0040
"tmID, lgID, hW, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0040
"tmID, lgID, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0040
"tmID, hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"lgID, hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"lgID, hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0040
"lgID, hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"lgID, hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"lgID, hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"lgID, hW, hOTL, rW, rL, rT, rOTL",0.9987,0.0974,0.0040
"lgID, hL, hOTL, rW, rL, rT, rOTL",0.9987,0.0974,0.0020
"hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0040
"year, tmID, lgID, hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, rW, rL, rT",1.0000,0.8618,0.0050
"year, tmID, lgID, hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0040
"year, tmID, lgID, hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0020
"year, tmID, lgID, hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"year, tmID, lgID, hW, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"year, lgID, hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, lgID, hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, lgID, hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0040
"tmID, lgID, hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, lgID, hW, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"lgID, hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0040
"year, tmID, lgID, hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0020
"year, tmID, lgID, hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0040
"year, tmID, lgID, hW, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0040
"year, tmID, lgID, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
