Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"year, tmID, franchID, playoff, confID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, franchID, playoff, divID, GF, rank",1.0000,0.4885,0.0040
"year, tmID, franchID, confID, divID, GF, rank",1.0000,0.5938,0.0040
"year, tmID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0030
"year, name, lgID, franchID, playoff, confID, divID",1.0000,0.3766,0.0040
"year, name, lgID, franchID, playoff, confID, GF",1.0000,0.3766,0.0030
"year, name, lgID, franchID, playoff, confID, rank",1.0000,0.3766,0.0040
"year, name, lgID, franchID, playoff, divID, GF",1.0000,0.4885,0.0040
"year, name, lgID, franchID, playoff, divID, rank",1.0000,0.4885,0.0040
"year, name, lgID, franchID, playoff, GF, rank",1.0000,0.6162,0.0050
"year, name, lgID, franchID, confID, divID, GF",1.0000,0.5938,0.0040
"year, name, lgID, franchID, confID, divID, rank",1.0000,0.5938,0.0050
"year, name, lgID, franchID, confID, GF, rank",1.0000,0.5938,0.0050
"year, name, lgID, franchID, divID, GF, rank",1.0000,0.7709,0.0050
"year, name, lgID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, name, lgID, playoff, confID, divID, rank",1.0000,0.3766,0.0030
"year, name, lgID, playoff, confID, GF, rank",1.0000,0.3766,0.0030
"year, name, lgID, playoff, divID, GF, rank",1.0000,0.4885,0.0040
"year, name, lgID, confID, divID, GF, rank",1.0000,0.5938,0.0040
"year, name, franchID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, name, franchID, playoff, confID, divID, rank",1.0000,0.3766,0.0030
"year, name, franchID, playoff, confID, GF, rank",1.0000,0.3766,0.0030
"year, name, franchID, playoff, divID, GF, rank",1.0000,0.4885,0.0040
"year, name, franchID, confID, divID, GF, rank",1.0000,0.5938,0.0040
"year, name, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, lgID, franchID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, lgID, franchID, playoff, confID, divID, rank",1.0000,0.3766,0.0040
"year, lgID, franchID, playoff, confID, GF, rank",1.0000,0.3766,0.0040
"year, lgID, franchID, playoff, divID, GF, rank",1.0000,0.4885,0.0040
"year, lgID, franchID, confID, divID, GF, rank",1.0000,0.5938,0.0040
"year, lgID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, confID, divID",0.6912,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, confID, GF",0.9921,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, confID, rank",0.7847,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, divID, GF",0.9908,0.4885,0.0040
"tmID, name, lgID, franchID, playoff, divID, rank",0.7544,0.4885,0.0040
"tmID, name, lgID, franchID, playoff, GF, rank",0.9921,0.6162,0.0040
"tmID, name, lgID, franchID, confID, divID, GF",0.9487,0.5938,0.0040
"tmID, name, lgID, franchID, confID, divID, rank",0.4779,0.5938,0.0040
"tmID, name, lgID, franchID, confID, GF, rank",0.9862,0.5938,0.0040
"tmID, name, lgID, franchID, divID, GF, rank",0.9822,0.7709,0.0050
"tmID, name, lgID, playoff, confID, divID, GF",0.9934,0.3766,0.0030
"tmID, name, lgID, playoff, confID, divID, rank",0.7966,0.3766,0.0040
"tmID, name, lgID, playoff, confID, GF, rank",0.9974,0.3766,0.0030
"tmID, name, lgID, playoff, divID, GF, rank",0.9947,0.4885,0.0050
"tmID, name, lgID, confID, divID, GF, rank",0.9862,0.5938,0.0040
"tmID, name, franchID, playoff, confID, divID, GF",0.9934,0.3766,0.0040
"tmID, name, franchID, playoff, confID, divID, rank",0.7966,0.3766,0.0040
"tmID, name, franchID, playoff, confID, GF, rank",0.9974,0.3766,0.0040
"tmID, name, franchID, playoff, divID, GF, rank",0.9947,0.4885,0.0040
"tmID, name, franchID, confID, divID, GF, rank",0.9862,0.5938,0.0040
"tmID, name, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0040
"tmID, lgID, franchID, playoff, confID, divID, GF",0.9934,0.3766,0.0040
"tmID, lgID, franchID, playoff, confID, divID, rank",0.7933,0.3766,0.0040
"tmID, lgID, franchID, playoff, confID, GF, rank",0.9974,0.3766,0.0040
"tmID, lgID, franchID, playoff, divID, GF, rank",0.9947,0.4885,0.0040
"tmID, lgID, franchID, confID, divID, GF, rank",0.9862,0.5938,0.0040
"tmID, lgID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0030
"tmID, franchID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0030
"name, lgID, franchID, playoff, confID, divID, GF",0.9934,0.3766,0.0040
"name, lgID, franchID, playoff, confID, divID, rank",0.7966,0.3766,0.0040
"name, lgID, franchID, playoff, confID, GF, rank",0.9974,0.3766,0.0040
"name, lgID, franchID, playoff, divID, GF, rank",0.9947,0.4885,0.0050
"name, lgID, franchID, confID, divID, GF, rank",0.9862,0.5938,0.0050
"name, lgID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0040
"name, franchID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0040
"lgID, franchID, playoff, confID, divID, GF, rank",0.9961,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, confID, divID",1.0000,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, confID, GF",1.0000,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, confID, rank",1.0000,0.3766,0.0030
"year, tmID, name, lgID, franchID, playoff, divID, GF",1.0000,0.4885,0.0040
"year, tmID, name, lgID, franchID, playoff, divID, rank",1.0000,0.4885,0.0040
"year, tmID, name, lgID, franchID, playoff, GF, rank",1.0000,0.6162,0.0040
"year, tmID, name, lgID, franchID, confID, divID, GF",1.0000,0.5938,0.0050
"year, tmID, name, lgID, franchID, confID, divID, rank",1.0000,0.5938,0.0050
"year, tmID, name, lgID, franchID, confID, GF, rank",1.0000,0.5938,0.0050
"year, tmID, name, lgID, franchID, divID, GF, rank",1.0000,0.7709,0.0050
"year, tmID, name, lgID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, tmID, name, lgID, playoff, confID, divID, rank",1.0000,0.3766,0.0040
"year, tmID, name, lgID, playoff, confID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, name, lgID, playoff, divID, GF, rank",1.0000,0.4885,0.0040
"year, tmID, name, lgID, confID, divID, GF, rank",1.0000,0.5938,0.0050
"year, tmID, name, franchID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, tmID, name, franchID, playoff, confID, divID, rank",1.0000,0.3766,0.0030
"year, tmID, name, franchID, playoff, confID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, name, franchID, playoff, divID, GF, rank",1.0000,0.4885,0.0050
"year, tmID, name, franchID, confID, divID, GF, rank",1.0000,0.5938,0.0050
"year, tmID, name, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, lgID, franchID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, tmID, lgID, franchID, playoff, confID, divID, rank",1.0000,0.3766,0.0040
"year, tmID, lgID, franchID, playoff, confID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, lgID, franchID, playoff, divID, GF, rank",1.0000,0.4885,0.0050
"year, tmID, lgID, franchID, confID, divID, GF, rank",1.0000,0.5938,0.0050
"year, tmID, lgID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, name, lgID, franchID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, name, lgID, franchID, playoff, confID, divID, rank",1.0000,0.3766,0.0040
"year, name, lgID, franchID, playoff, confID, GF, rank",1.0000,0.3766,0.0040
"year, name, lgID, franchID, playoff, divID, GF, rank",1.0000,0.4885,0.0040
"year, name, lgID, franchID, confID, divID, GF, rank",1.0000,0.5938,0.0050
"year, name, lgID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, name, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, lgID, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, confID, divID, GF",0.9934,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, confID, divID, rank",0.7966,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, confID, GF, rank",0.9974,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, divID, GF, rank",0.9947,0.4885,0.0040
"tmID, name, lgID, franchID, confID, divID, GF, rank",0.9862,0.5938,0.0050
"tmID, name, lgID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0050
"tmID, name, franchID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0040
"tmID, lgID, franchID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0040
"name, lgID, franchID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, confID, divID, GF",1.0000,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, confID, divID, rank",1.0000,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, confID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, divID, GF, rank",1.0000,0.4885,0.0040
"year, tmID, name, lgID, franchID, confID, divID, GF, rank",1.0000,0.5938,0.0050
"year, tmID, name, lgID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0050
"year, tmID, name, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, tmID, lgID, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"year, name, lgID, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0040
"tmID, name, lgID, franchID, playoff, confID, divID, GF, rank",0.9974,0.3766,0.0040
"year, tmID, name, lgID, franchID, playoff, confID, divID, GF, rank",1.0000,0.3766,0.0050
