Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"year, tmIDWinner, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9976,0.0709,0.0020
"year, tmIDWinner, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9976,0.0709,0.0020
"year, tmIDWinner, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDWinner, GoalsWinner",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDWinner, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,1.0000,0.0040
"year, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,1.0000,0.0030
"year, tmIDLoser, round, lgIDWinner, lgIDLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0030
"year, tmIDLoser, round, lgIDWinner, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, lgIDWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0030
"year, tmIDLoser, round, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, lgIDLoser, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0030
"year, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDLoser, series, lgIDWinner, lgIDLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDLoser, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDLoser, series, lgIDWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDLoser, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDLoser, series, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0030
"year, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDLoser, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, round, series, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0030
"year, round, series, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0030
"year, round, series, lgIDWinner, lgIDLoser, note",1.0000,0.0349,0.0020
"year, round, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, round, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0010
"year, round, series, lgIDWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, round, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, round, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, round, series, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, round, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0030
"year, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9784,1.0000,0.0040
"year, round, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0020
"year, round, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9952,0.0709,0.0020
"year, round, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, round, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser",0.7115,0.8882,0.0030
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner",0.9760,0.8882,0.0040
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsLoser",0.9904,0.8882,0.0030
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner",0.9760,0.8882,0.0030
"tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsLoser",0.9904,0.8882,0.0030
"tmIDWinner, tmIDLoser, round, series, lgIDLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"tmIDWinner, tmIDLoser, round, series, GoalsWinner, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner",0.9519,1.0000,0.0040
"tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsLoser",0.9651,1.0000,0.0030
"tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, note",0.9892,0.0709,0.0020
"tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsWinner, GoalsLoser",0.9976,1.0000,0.0030
"tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsWinner, note",0.9976,0.0709,0.0030
"tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsLoser, note",0.9952,0.0709,0.0020
"tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsWinner, GoalsLoser",0.9976,1.0000,0.0040
"tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsWinner, note",0.9976,0.0709,0.0020
"tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsLoser, note",0.9952,0.0709,0.0020
"tmIDWinner, tmIDLoser, round, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner",0.9688,0.8882,0.0030
"tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsLoser",0.9880,0.8882,0.0040
"tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9904,1.0000,0.0030
"tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9976,0.0709,0.0020
"tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9928,0.0709,0.0020
"tmIDWinner, tmIDLoser, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDWinner, tmIDLoser, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner",0.8786,0.8882,0.0040
"tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsLoser",0.8882,0.8882,0.0030
"tmIDWinner, round, series, lgIDWinner, lgIDLoser, note",0.9808,0.0349,0.0020
"tmIDWinner, round, series, lgIDWinner, GoalsWinner, GoalsLoser",0.9808,0.8882,0.0030
"tmIDWinner, round, series, lgIDWinner, GoalsWinner, note",0.9928,0.0349,0.0020
"tmIDWinner, round, series, lgIDWinner, GoalsLoser, note",0.9928,0.0349,0.0020
"tmIDWinner, round, series, lgIDLoser, GoalsWinner, GoalsLoser",0.9808,0.8882,0.0040
"tmIDWinner, round, series, lgIDLoser, GoalsWinner, note",0.9928,0.0349,0.0020
"tmIDWinner, round, series, lgIDLoser, GoalsLoser, note",0.9928,0.0349,0.0020
"tmIDWinner, round, series, GoalsWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9639,1.0000,0.0030
"tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9868,0.0709,0.0020
"tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9820,0.0709,0.0020
"tmIDWinner, round, lgIDWinner, GoalsWinner, GoalsLoser, note",0.9952,0.0709,0.0020
"tmIDWinner, round, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9952,0.0709,0.0020
"tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9736,0.8882,0.0030
"tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9904,0.0349,0.0020
"tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9928,0.0349,0.0020
"tmIDWinner, series, lgIDWinner, GoalsWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, series, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9880,0.0709,0.0020
"tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner",0.8990,0.8882,0.0040
"tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser",0.9207,0.8882,0.0030
"tmIDLoser, round, series, lgIDWinner, lgIDLoser, note",0.9844,0.0349,0.0020
"tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser",0.9904,0.8882,0.0030
"tmIDLoser, round, series, lgIDWinner, GoalsWinner, note",0.9976,0.0349,0.0020
"tmIDLoser, round, series, lgIDWinner, GoalsLoser, note",0.9952,0.0349,0.0020
"tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser",0.9904,0.8882,0.0030
"tmIDLoser, round, series, lgIDLoser, GoalsWinner, note",0.9976,0.0349,0.0020
"tmIDLoser, round, series, lgIDLoser, GoalsLoser, note",0.9952,0.0349,0.0020
"tmIDLoser, round, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9784,1.0000,0.0040
"tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9904,0.0709,0.0020
"tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9880,0.0709,0.0020
"tmIDLoser, round, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDLoser, round, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9880,0.8882,0.0040
"tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9976,0.0349,0.0020
"tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9952,0.0349,0.0020
"tmIDLoser, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDLoser, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9952,0.0709,0.0020
"round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9014,0.8882,0.0040
"round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9784,0.0349,0.0020
"round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9772,0.0349,0.0020
"round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",0.9952,0.0349,0.0020
"round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9952,0.0349,0.0020
"round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9880,0.0709,0.0030
"series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9952,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser",1.0000,0.8882,0.0030
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0030
"year, tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, round, series, lgIDLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDWinner, tmIDLoser, round, series, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,1.0000,0.0030
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,1.0000,0.0030
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0040
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0030
"year, tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0030
"year, tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, round, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0040
"year, tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0030
"year, tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDWinner, round, series, lgIDWinner, lgIDLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDWinner, round, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, lgIDWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, round, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0040
"year, tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, round, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, round, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDWinner, GoalsLoser, note",1.0000,0.0349,0.0030
"year, tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, round, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0040
"year, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, round, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0019
"year, tmIDLoser, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0030
"year, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner",0.9760,0.8882,0.0030
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser",0.9904,0.8882,0.0040
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9976,1.0000,0.0030
"tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9976,0.0709,0.0020
"tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9952,0.0709,0.0020
"tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0030
"tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0030
"tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9808,0.8882,0.0040
"tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9928,0.0349,0.0020
"tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9928,0.0349,0.0020
"tmIDWinner, round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9952,0.0709,0.0020
"tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",0.9904,0.8882,0.0030
"tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",0.9976,0.0349,0.0020
"tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9952,0.0349,0.0020
"tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9952,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser",1.0000,0.8882,0.0040
